Station,Date,Lat,Long,precip_mm,Tmin_C,Tmax_C
USC00415766,5/4/1904,33.23639,-96.64194,0,0,0
USC00415766,5/5/1904,33.23639,-96.64194,30,0,0
USC00415766,5/6/1904,33.23639,-96.64194,0,0,0
USC00415766,5/7/1904,33.23639,-96.64194,0,0,0
USC00415766,5/8/1904,33.23639,-96.64194,0,0,0
USC00415766,5/9/1904,33.23639,-96.64194,0,0,0
USC00415766,5/10/1904,33.23639,-96.64194,0,0,0
USC00415766,5/11/1904,33.23639,-96.64194,0,0,0
USC00415766,5/12/1904,33.23639,-96.64194,4.1,0,0
USC00415766,5/13/1904,33.23639,-96.64194,0,0,0
USC00415766,5/14/1904,33.23639,-96.64194,0,0,0
USC00415766,5/15/1904,33.23639,-96.64194,0,0,0
USC00415766,5/16/1904,33.23639,-96.64194,8.9,0,0
USC00415766,5/17/1904,33.23639,-96.64194,0,0,0
USC00415766,5/18/1904,33.23639,-96.64194,0,0,0
USC00415766,5/19/1904,33.23639,-96.64194,3.8,0,0
USC00415766,5/20/1904,33.23639,-96.64194,0,0,0
USC00415766,5/21/1904,33.23639,-96.64194,0,0,0
USC00415766,5/22/1904,33.23639,-96.64194,0,0,0
USC00415766,5/23/1904,33.23639,-96.64194,0,0,0
USC00415766,5/24/1904,33.23639,-96.64194,0,0,0
USC00415766,5/25/1904,33.23639,-96.64194,1.5,0,0
USC00415766,5/26/1904,33.23639,-96.64194,0,0,0
USC00415766,5/27/1904,33.23639,-96.64194,17.5,0,0
USC00415766,5/28/1904,33.23639,-96.64194,0,0,0
USC00415766,5/29/1904,33.23639,-96.64194,17.8,0,0
USC00415766,5/30/1904,33.23639,-96.64194,0,0,0
USC00415766,5/31/1904,33.23639,-96.64194,0,0,0
USC00415766,6/1/1904,33.23639,-96.64194,0,24.4,33.9
USC00415766,6/2/1904,33.23639,-96.64194,0,20.6,31.1
USC00415766,6/3/1904,33.23639,-96.64194,38.6,20,29.4
USC00415766,6/4/1904,33.23639,-96.64194,23.1,20.6,32.2
USC00415766,6/5/1904,33.23639,-96.64194,9.7,17.2,29.4
USC00415766,6/6/1904,33.23639,-96.64194,1.8,16.1,28.3
USC00415766,6/7/1904,33.23639,-96.64194,20.8,17.2,30
USC00415766,6/8/1904,33.23639,-96.64194,0,20,27.8
USC00415766,6/9/1904,33.23639,-96.64194,0,15,31.1
USC00415766,6/10/1904,33.23639,-96.64194,25.4,16.1,30
USC00415766,6/11/1904,33.23639,-96.64194,33.8,16.1,26.7
USC00415766,6/12/1904,33.23639,-96.64194,0,20,28.3
USC00415766,6/13/1904,33.23639,-96.64194,1,17.8,28.9
USC00415766,6/14/1904,33.23639,-96.64194,0,18.9,30
USC00415766,6/15/1904,33.23639,-96.64194,0,19.4,31.7
USC00415766,6/16/1904,33.23639,-96.64194,0,20.6,33.3
USC00415766,6/17/1904,33.23639,-96.64194,0,22.8,34.4
USC00415766,6/18/1904,33.23639,-96.64194,0,23.9,35
USC00415766,6/19/1904,33.23639,-96.64194,0,23.3,34.4
USC00415766,6/20/1904,33.23639,-96.64194,0,23.9,33.9
USC00415766,6/21/1904,33.23639,-96.64194,0,23.3,32.2
USC00415766,6/22/1904,33.23639,-96.64194,16,19.4,31.1
USC00415766,6/23/1904,33.23639,-96.64194,0.5,0,29.4
USC00415766,6/24/1904,33.23639,-96.64194,0,0,32.2
USC00415766,6/25/1904,33.23639,-96.64194,0,0,33.3
USC00415766,6/26/1904,33.23639,-96.64194,0,0,33.9
USC00415766,6/27/1904,33.23639,-96.64194,0,0,30
USC00415766,6/28/1904,33.23639,-96.64194,5.3,0,32.2
USC00415766,6/29/1904,33.23639,-96.64194,11.7,0,35.6
USC00415766,6/30/1904,33.23639,-96.64194,0,0,35
USC00415766,7/1/1904,33.23639,-96.64194,0,23.3,33.9
USC00415766,7/2/1904,33.23639,-96.64194,0,23.9,33.3
USC00415766,7/3/1904,33.23639,-96.64194,5.1,15.6,31.1
USC00415766,7/4/1904,33.23639,-96.64194,0,17.8,30.6
USC00415766,7/5/1904,33.23639,-96.64194,0,17.8,31.7
USC00415766,7/6/1904,33.23639,-96.64194,0,22.8,33.3
USC00415766,7/7/1904,33.23639,-96.64194,0,22.2,33.3
USC00415766,7/8/1904,33.23639,-96.64194,0,22.8,33.3
USC00415766,7/9/1904,33.23639,-96.64194,0,23.3,37.2
USC00415766,7/10/1904,33.23639,-96.64194,0,26.1,36.7
USC00415766,7/11/1904,33.23639,-96.64194,0,21.1,37.2
USC00415766,7/12/1904,33.23639,-96.64194,0,25.6,39.4
USC00415766,7/13/1904,33.23639,-96.64194,0,21.1,36.7
USC00415766,7/14/1904,33.23639,-96.64194,0,21.1,36.1
USC00415766,7/15/1904,33.23639,-96.64194,0,22.2,36.7
USC00415766,7/16/1904,33.23639,-96.64194,0,20.6,34.4
USC00415766,7/17/1904,33.23639,-96.64194,0,22.8,34.4
USC00415766,7/18/1904,33.23639,-96.64194,0,20.6,34.4
USC00415766,7/19/1904,33.23639,-96.64194,0,18.9,34.4
USC00415766,7/20/1904,33.23639,-96.64194,0,19.4,34.4
USC00415766,7/21/1904,33.23639,-96.64194,0,21.1,35.6
USC00415766,7/22/1904,33.23639,-96.64194,1.8,21.7,35
USC00415766,7/23/1904,33.23639,-96.64194,0,18.9,36.7
USC00415766,7/24/1904,33.23639,-96.64194,0,16.7,33.3
USC00415766,7/25/1904,33.23639,-96.64194,0,20.6,33.9
USC00415766,7/26/1904,33.23639,-96.64194,0,23.9,33.9
USC00415766,7/27/1904,33.23639,-96.64194,0,20.6,35.6
USC00415766,7/28/1904,33.23639,-96.64194,0,19.4,36.1
USC00415766,7/29/1904,33.23639,-96.64194,0,19.4,36.7
USC00415766,7/30/1904,33.23639,-96.64194,0,20,35.6
USC00415766,7/31/1904,33.23639,-96.64194,0,20,35.6
USC00415766,8/1/1904,33.23639,-96.64194,0,21.7,35
USC00415766,8/2/1904,33.23639,-96.64194,1.3,19.4,33.3
USC00415766,8/3/1904,33.23639,-96.64194,0,21.1,33.9
USC00415766,8/4/1904,33.23639,-96.64194,0,23.9,33.3
USC00415766,8/5/1904,33.23639,-96.64194,24.9,20.6,28.9
USC00415766,8/6/1904,33.23639,-96.64194,0,21.1,30
USC00415766,8/7/1904,33.23639,-96.64194,0,21.1,32.2
USC00415766,8/8/1904,33.23639,-96.64194,0,21.1,33.3
USC00415766,8/9/1904,33.23639,-96.64194,0,18.9,32.8
USC00415766,8/10/1904,33.23639,-96.64194,0,18.3,32.2
USC00415766,8/11/1904,33.23639,-96.64194,0,18.9,33.3
USC00415766,8/12/1904,33.23639,-96.64194,0,19.4,33.9
USC00415766,8/13/1904,33.23639,-96.64194,0,25.6,34.4
USC00415766,8/14/1904,33.23639,-96.64194,0,19.4,35
USC00415766,8/15/1904,33.23639,-96.64194,0,20,35
USC00415766,8/16/1904,33.23639,-96.64194,0,18.9,36.7
USC00415766,8/17/1904,33.23639,-96.64194,0,21.1,36.1
USC00415766,8/18/1904,33.23639,-96.64194,0,26.1,36.1
USC00415766,8/19/1904,33.23639,-96.64194,0,18.9,36.7
USC00415766,8/20/1904,33.23639,-96.64194,0,21.1,36.1
USC00415766,8/21/1904,33.23639,-96.64194,0,26.1,36.1
